Entity,Code,Year,WindGeneration,SolarGeneration,GeoBiomassOther,HydroGeneration
Mexico,MEX,1993,0.001,0.004,6.49976067,26.65493056
Mexico,MEX,1994,0.005,0.005,6.2185254,20.27131944
Mexico,MEX,1995,0.007,0.005,6.414443481,27.59866667
Mexico,MEX,1996,0.006,0.006,6.184555154,31.33627778
Mexico,MEX,1997,0.012,0.006,5.883246225,26.36209722
Mexico,MEX,1998,0.015,0.007,6.138586032,24.59294444
Mexico,MEX,1999,0.017,0.007,6.060001313,32.71232
Mexico,MEX,2000,0.019,0.007,6.358645108,33.07488
Mexico,MEX,2001,0.018,0.008,6.247497045,28.43533
Mexico,MEX,2002,0.021,0.008,6.071060368,24.86159
Mexico,MEX,2003,0.019,0.008,6.949712539,19.852205
Mexico,MEX,2004,0.02,0.009,7.261834336,25.17639361
Mexico,MEX,2005,0.019,0.009,8.13751914,27.70944556
Mexico,MEX,2006,0.045,0.01,7.48738685,30.44647472
Mexico,MEX,2007,0.248,0.009,8.249912841,27.33967417
Mexico,MEX,2008,0.255,0.019,7.896158096,39.22390917
Mexico,MEX,2009,0.596352778,0.027,7.547069263,26.72200556
Mexico,MEX,2010,1.239111111,0.031,7.446049653,37.15799056
Mexico,MEX,2011,1.648321389,0.041,7.366924462,36.27041917
Mexico,MEX,2012,3.688310278,0.069,6.760935214,31.91068806
Mexico,MEX,2013,4.184543889,0.106,7.322260778,28.02132194
Mexico,MEX,2014,6.426196667,0.221,7.136634289,38.89276889
Mexico,MEX,2015,8.745094722,0.246,7.441052465,30.89154056
Mexico,MEX,2016,10.37809472,0.252276111,7.32844,30.69735306
Mexico,MEX,2017,10.61978167,1.186506111,7.730509998,31.84765583
Mexico,MEX,2018,13.08861111,3.18,6.994908277,32.48555556
Mexico,MEX,2019,17.59845041,12.43931414,7.751056654,23.79043502
Middle Africa,,1965,0,0,0,3.935
Middle Africa,,1966,0,0,0,4.093
Middle Africa,,1967,0,0,0,3.846
Middle Africa,,1968,0,0,0,4.012
Middle Africa,,1969,0,0,0,4.36
Middle Africa,,1970,0,0,0,4.865
Middle Africa,,1971,0,0,0,5.19
Middle Africa,,1972,0,0,0,5.31
Middle Africa,,1973,0,0,0,5.756
Middle Africa,,1974,0,0,0,5.651
Middle Africa,,1975,0,0,0,6.207
Middle Africa,,1976,0,0,0,5.975
Middle Africa,,1977,0,0,0,6.132
Middle Africa,,1978,0,0,0,6.161
Middle Africa,,1979,0,0,0,6.299
Middle Africa,,1980,0,0,0,6.639
Middle Africa,,1981,0,0,0,7.012
Middle Africa,,1982,0,0,0,7.3
Middle Africa,,1983,0,0,0,7.709
Middle Africa,,1984,0,0,0,8.065
Middle Africa,,1985,0,0,0,9.145
Middle Africa,,1986,0,0,0,9.438
Middle Africa,,1987,0,0,0,9.454
Middle Africa,,1988,0,0,0,9.604
Middle Africa,,1989,0,0,0,11.446
Middle Africa,,1990,0,0,0.003,10.288
Middle Africa,,1991,0,0,0.008,9.976
Middle Africa,,1992,0,0,0.008,10.821
Middle Africa,,1993,0,0,0.008,10.213
Middle Africa,,1994,0,0,0.009,9.732
Middle Africa,,1995,0,0,0.009,10.831
Middle Africa,,1996,0,0,0.007,10.867
Middle Africa,,1997,0,0,0.007,10.138
Middle Africa,,1998,0,0,0.007,9.925
Middle Africa,,1999,0,0,0.007,10.329
Middle Africa,,2000,0,0,0.007,11.3598
Middle Africa,,2001,0,4.8E-05,0.007,11.6228
Middle Africa,,2002,0,0.000405,0.007,11.7011
Middle Africa,,2003,0,0.000587,0.007,12.1149
Middle Africa,,2004,0,0.000834,0.007,13.9772
Middle Africa,,2005,0,0.001256,0.008,14.4562
Middle Africa,,2006,0,0.001637,0.65,15.644
Middle Africa,,2007,0,0.004487,0.084,15.122
Middle Africa,,2008,0,0.007803,0.085,16.192
Middle Africa,,2009,0,0.010288,0.079,16.12
Middle Africa,,2010,0,0.013519,0.067,16.8208
Middle Africa,,2011,0,0.016594,0.07,17.116
Middle Africa,,2012,0,0.020063,0.073,16.9244
Middle Africa,,2013,0,0.023546,0.078,19.3679
Middle Africa,,2014,0,0.028389,0.082,20.4127
Middle Africa,,2015,0,0.032699,0.013,20.7246
Middle Africa,,2016,0.0089,0.038616,0.014,21.3136
Middle Africa,,2017,0.0089,0.045344,0.013772,24.38346121
Middle Africa,,2018,0.0089,0.068199314,0.013772,26.15259317
Middle Africa,,2019,0.0089,0.068222034,0.013772,27.38665085
Middle East,,1965,0,0,0,2.345857
Middle East,,1966,0,0,0,2.5461166
Middle East,,1967,0,0,0,2.8287956
Middle East,,1968,0,0,0,3.0811522
Middle East,,1969,0,0,0,3.3959282
Middle East,,1970,0,0,0,3.57964
Middle East,,1971,0,0,0,3.7548982
Middle East,,1972,0,0,0,4.5691648
Middle East,,1973,0,0,0,3.7504174
Middle East,,1974,0,0,0,4.8159366
Middle East,,1975,0,0,0,5.4404544
Middle East,,1976,0,0,0,6.3250392
Middle East,,1977,0,0,0,7.0982018
Middle East,,1978,0,0,0,9.812257
Middle East,,1979,0,0,0,9.6158292
Middle East,,1980,0,0,0,9.6827022
Middle East,,1981,0,0,0,10.2143526
Middle East,,1982,0,0,0,10.6058718
Middle East,,1983,0,0,0,10.2208704
Middle East,,1984,0,0,0,10.3732856
Middle East,,1985,0,0,0,10.438
Middle East,,1986,0,0,0,11.079
Middle East,,1987,0,0,0,13.915
Middle East,,1988,0,0,0,14.299
Middle East,,1989,0,0,0,12.624
Middle East,,1990,0.001,0,0,15.273264
Middle East,,1991,0.001,0,0,11.009184
Middle East,,1992,0.001,0,0,17.827066
Middle East,,1993,0.001,0,0,20.046732
Middle East,,1994,0.001,0,0,16.549761
Middle East,,1995,0.001,0,0,18.652707
Middle East,,1996,0.001,0,0,18.698375
Middle East,,1997,0.003,0,0,15.927055
Middle East,,1998,0.003,0,0,17.21056
Middle East,,1999,0.038,0,0,11.80105
Middle East,,2000,0.0395,0,0.003,10.722177
Middle East,,2001,0.0467,0,0.005,11.617796
Middle East,,2002,0.0443,0,0.005,16.823881
Middle East,,2003,0.0426,0,0.006,18.484583
Middle East,,2004,0.0614,0,0.006,23.082362
Middle East,,2005,0.086,0,0.005,23.918103
Middle East,,2006,0.1394,0.0001,0.006,28.254223
Middle East,,2007,0.155,0.0001,0.01,26.705812
Middle East,,2008,0.2101,0.003509,0.016,13.690433
Middle East,,2009,0.2405,0.034263,0.0507,12.116322
Middle East,,2010,0.2222,0.0977515,0.0802,17.390324
Middle East,,2011,0.2258,0.226232,0.217844,18.255754
Middle East,,2012,0.2166,0.428846603,0.219444,21.407371
Middle East,,2013,0.228089,0.687959,0.183244,23.509758
Middle East,,2014,0.217278,1.3032625,0.233044,19.94348
Middle East,,2015,0.383278,1.871606,0.209344,16.767386
Middle East,,2016,0.710811757,3.171378918,0.260744,20.16335624
Middle East,,2017,0.829902215,4.394268,0.264384,20.78146506
Middle East,,2018,1.132160657,6.102454636,0.256412,14.50554198
Middle East,,2019,1.156046417,11.92157892,0.256412,33.29686612
Morocco,MAR,1965,0,0,0,1.213
Morocco,MAR,1966,0,0,0,1.054
Morocco,MAR,1967,0,0,0,0.932
Morocco,MAR,1968,0,0,0,1.058
Morocco,MAR,1969,0,0,0,1.368
Morocco,MAR,1970,0,0,0,1.346
Morocco,MAR,1971,0,0,0,1.52
Morocco,MAR,1972,0,0,0,1.596
Morocco,MAR,1973,0,0,0,1.192
Morocco,MAR,1974,0,0,0,1.337
Morocco,MAR,1975,0,0,0,1.016
Morocco,MAR,1976,0,0,0,0.998
Morocco,MAR,1977,0,0,0,1.365
Morocco,MAR,1978,0,0,0,1.416
Morocco,MAR,1979,0,0,0,1.582
Morocco,MAR,1980,0,0,0,1.515
Morocco,MAR,1981,0,0,0,1.024
Morocco,MAR,1982,0,0,0,0.572
Morocco,MAR,1983,0,0,0,0.481
Morocco,MAR,1984,0,0,0,0.366
Morocco,MAR,1985,0,0,0,0.486
Morocco,MAR,1986,0,0,0,0.643
Morocco,MAR,1987,0,0,0,0.825
Morocco,MAR,1988,0,0,0,0.936
Morocco,MAR,1989,0,0,0,1.157
Morocco,MAR,1990,0,0,0,1.22
Morocco,MAR,1991,0,0,0,1.226
Morocco,MAR,1992,0,0,0,0.964
Morocco,MAR,1993,0,0,0,0.443
Morocco,MAR,1994,0,0,0,0.84
Morocco,MAR,1995,0,0,0,0.611
Morocco,MAR,1996,0,0,0,1.957
Morocco,MAR,1997,0,0,0,2.083
Morocco,MAR,1998,0,0,0,1.777
Morocco,MAR,1999,0,0,0,0.825
Morocco,MAR,2000,0.064,0,0,0.718
Morocco,MAR,2001,0.2058,0,0,0.8623
Morocco,MAR,2002,0.1939,0.00010101,0,0.842
Morocco,MAR,2003,0.2028,0.00010101,0,1.441711712
Morocco,MAR,2004,0.1989,0.00010101,0,1.5913
Morocco,MAR,2005,0.2063,0.00010101,0,0.9647
Morocco,MAR,2006,0.1832,0.00010101,0,0.9825
Morocco,MAR,2007,0.2789,0.00010101,0,0.902
Morocco,MAR,2008,0.2982,0.00010101,0,0.9158
Morocco,MAR,2009,0.3911,0.00010101,0,2.5683
Morocco,MAR,2010,0.6588,0.00010101,0,3.4678
Morocco,MAR,2011,0.6922,0.00010101,0,2.0054
Morocco,MAR,2012,0.728,0.000101283,0,1.631
Morocco,MAR,2013,1.2149,0.00010101,0,2.785
Morocco,MAR,2014,1.9238,0.00010101,0,1.6374
Morocco,MAR,2015,2.5194,0.0057,0,1.885
Morocco,MAR,2016,3.0001,0.4015,0,1.2557
Morocco,MAR,2017,3.0349,0.4153,0,1.184712
Morocco,MAR,2018,3.840743,0.950155,0,1.693443
Morocco,MAR,2019,4.69919,1.581462,0,1.262781
Netherlands,NLD,1965,0,0,0,0
Netherlands,NLD,1966,0,0,0,0
Netherlands,NLD,1967,0,0,0,0
Netherlands,NLD,1968,0,0,0,0
Netherlands,NLD,1969,0,0,0,0
Netherlands,NLD,1970,0,0,0,0
Netherlands,NLD,1971,0,0,0,0
Netherlands,NLD,1972,0,0,0,0
Netherlands,NLD,1973,0,0,0,0
Netherlands,NLD,1974,0,0,0,0
Netherlands,NLD,1975,0,0,0.803,0
Netherlands,NLD,1976,0,0,0.872,0
Netherlands,NLD,1977,0,0,0.867,0
Netherlands,NLD,1978,0,0,1.211,0
Netherlands,NLD,1979,0,0,1.106,0
Netherlands,NLD,1980,0,0,1.024,0
Netherlands,NLD,1981,0,0,1.085,0
Netherlands,NLD,1982,0,0,0.265,0
Netherlands,NLD,1983,0,0,0.231,0
Netherlands,NLD,1984,0,0,0.017,0
Netherlands,NLD,1985,0,0,0.441,0.003
Netherlands,NLD,1986,0.001,0,0.553,0.003
Netherlands,NLD,1987,0.002,0,0.702,0.001
Netherlands,NLD,1988,0.016,0,0.835,0.002
Netherlands,NLD,1989,0.023,0,0.9,0.037
Netherlands,NLD,1990,0.056,0,0.67,0.085
Netherlands,NLD,1991,0.088,0,0.75,0.104
Netherlands,NLD,1992,0.147,0.001,0.752,0.12
Netherlands,NLD,1993,0.174,0.001,0.863,0.092
Netherlands,NLD,1994,0.238,0.00001,0.939,0.1
Netherlands,NLD,1995,0.317,0.001,1.017,0.088
Netherlands,NLD,1996,0.437,0.002,1.316,0.08
Netherlands,NLD,1997,0.475,0.002,1.463,0.092
Netherlands,NLD,1998,0.64,0.0035,1.590281,0.11231
Netherlands,NLD,1999,0.645,0.00527,1.788338,0.090249
Netherlands,NLD,2000,0.829,0.00771,2.013194,0.142393
Netherlands,NLD,2001,0.825,0.01306,2.358034,0.117324
Netherlands,NLD,2002,0.946,0.01704,2.906752,0.109636
Netherlands,NLD,2003,1.318,0.03074,2.547534,0.072023
Netherlands,NLD,2004,1.867,0.03314,3.324906,0.095732
Netherlands,NLD,2005,2.067,0.034199,5.276719,0.088
Netherlands,NLD,2006,2.734,0.035223,5.194,0.105199
Netherlands,NLD,2007,3.437,0.035712,4.026282,0.107
Netherlands,NLD,2008,4.258333,0.038889,5.082893,0.1
Netherlands,NLD,2009,4.583333,0.044444,6.111,0.097222
Netherlands,NLD,2010,3.993056,0.059444,7.058056,0.104167
Netherlands,NLD,2011,5.100171,0.100344,7.083559,0.057
Netherlands,NLD,2012,4.981829,0.253753,7.203605,0.104388
Netherlands,NLD,2013,5.627148,0.5159,5.954,0.114312
Netherlands,NLD,2014,5.797334,0.784762,5.013182,0.111925
Netherlands,NLD,2015,7.549873,1.121509,4.93,0.093
Netherlands,NLD,2016,8.170458,1.559424,4.90458,0.100079
Netherlands,NLD,2017,10.568801,2.204346,4.599349,0.060757
Netherlands,NLD,2018,10.563645,3.693093,4.55523,0.072348
Netherlands,NLD,2019,11.457694,5.189277,5.63349,0.074182
New Zealand,NZL,1965,0,0,1.348,10.0187798
New Zealand,NZL,1966,0,0,1.359,10.805433
New Zealand,NZL,1967,0,0,1.134,11.2208566
New Zealand,NZL,1968,0,0,1.295,11.7732816
New Zealand,NZL,1969,0,0,1.327,11.6362802
New Zealand,NZL,1970,0,0,1.273,12.6704198
New Zealand,NZL,1971,0,0,1.256,14.3939858
New Zealand,NZL,1972,0,0,1.257,15.2646076
New Zealand,NZL,1973,0,0,1.243,15.0966704
New Zealand,NZL,1974,0,0,1.759722105,15.18888889
New Zealand,NZL,1975,0,0,1.786827368,16.66363636
New Zealand,NZL,1976,0,0,1.735511579,15.4989899
New Zealand,NZL,1977,0,0,1.658669474,14.72020202
New Zealand,NZL,1978,0,0,1.681827368,15.65959596
New Zealand,NZL,1979,0,0,1.558248421,18.44343434
New Zealand,NZL,1980,0,0,1.652143158,19.36464646
New Zealand,NZL,1981,0,0,1.619248421,19.67979798
New Zealand,NZL,1982,0,0,1.648985263,18.3040404
New Zealand,NZL,1983,0,0,1.667048421,19.75151515
New Zealand,NZL,1984,0,0,1.819095789,20.37676768
New Zealand,NZL,1985,0,0,1.690872632,19.70785859
New Zealand,NZL,1986,0,0,1.763698947,22.09769697
New Zealand,NZL,1987,0,0,1.758564737,21.92855556
New Zealand,NZL,1988,0,0,1.767947368,22.96265657
New Zealand,NZL,1989,0,0,2.260915789,22.55885859
New Zealand,NZL,1990,0,0,2.608536842,23.18530303
New Zealand,NZL,1991,0,0,2.785168421,22.89446465
New Zealand,NZL,1992,0.000690909,0,2.761105263,21.09266667
New Zealand,NZL,1993,0.000985859,0,2.883210526,23.49289899
New Zealand,NZL,1994,0.001010101,0,2.736631579,25.83708081
New Zealand,NZL,1995,0.001010101,0,2.68163,27.53475758
New Zealand,NZL,1996,0.008326263,0,2.625497053,26.18292929
New Zealand,NZL,1997,0.013593556,0,2.717384211,23.25816162
New Zealand,NZL,1998,0.022069697,0,3.085457158,25.31933333
New Zealand,NZL,1999,0.038992929,0,3.309065263,22.91953535
New Zealand,NZL,2000,0.120208081,0,3.479374737,24.4349697
New Zealand,NZL,2001,0.138987879,0,3.304957895,21.68116162
New Zealand,NZL,2002,0.155483175,0,3.175872031,24.87302496
New Zealand,NZL,2003,0.146540963,0,3.109105175,23.62279654
New Zealand,NZL,2004,0.361536664,0,3.214028747,27.24008748
New Zealand,NZL,2005,0.614385909,0,3.628733543,23.32755525
New Zealand,NZL,2006,0.622216866,0,3.888909929,23.57322045
New Zealand,NZL,2007,0.929879852,0.003405895,4.082557291,23.64049908
New Zealand,NZL,2008,1.058457695,0.003455616,4.729699258,22.34733764
New Zealand,NZL,2009,1.476460904,0.003589863,5.418774847,24.21744122
New Zealand,NZL,2010,1.637175763,0.003828525,6.417981747,24.72650624
New Zealand,NZL,2011,1.957218921,0.004126869,6.674292039,25.11066724
New Zealand,NZL,2012,2.07919556,0.004822949,6.753848666,22.89665603
New Zealand,NZL,2013,2.021870415,0.006914256,6.988050487,23.02907294
New Zealand,NZL,2014,2.211223767,0.018473759,7.848747147,24.31806076
New Zealand,NZL,2015,2.364129919,0.036285998,8.42441615,24.52994288
New Zealand,NZL,2016,2.330692112,0.056530588,8.438400046,25.92251076
New Zealand,NZL,2017,2.086400354,0.076325376,8.444028221,25.1795206
New Zealand,NZL,2018,2.067860756,0.099355302,8.352763959,26.28961903
New Zealand,NZL,2019,2.255204789,0.126883721,8.42668987,25.58539259
North America,,1965,0,0,13.3322321,325.9250859
North America,,1966,0,0,14.0620069,341.0549071
North America,,1967,0,0,14.07357074,372.1618131
North America,,1968,0,0,15.5460451,376.9967051
North America,,1969,0,0,16.22706038,420.0725222
North America,,1970,0,0,16.23590253,426.6343657
North America,,1971,0,0,16.58441397,449.286999
North America,,1972,0,0,18.67297844,475.8859879
North America,,1973,0,0,20.15069177,489.237701
North America,,1974,0,0,20.86726481,534.6596515
North America,,1975,0,0,20.27230196,523.8668212
North America,,1976,0,0,23.85075354,519.7664626
North America,,1977,0,0,25.19712186,465.1972596
North America,,1978,0,0,26.40878666,537.7995091
North America,,1979,0,0,28.12003724,548.0643293
North America,,1980,0,0,28.87111632,550.0601111
North America,,1981,0,0,30.23960327,557.1427616
North America,,1982,0,0,29.84004895,596.2483061
North America,,1983,0.002694949,0.003,33.24259916,625.3626313
North America,,1984,0.006555556,0.00530101,39.35632614,637.3132374
North America,,1985,0.006820202,0.010737374,39.71089442,619.2546533
North America,,1986,0.005231313,0.014173737,43.9606722,628.9074687
North America,,1987,0.004576768,0.01060303,49.39543318,590.9013894
North America,,1988,0.001879798,0.009185859,49.51206126,557.6557606
North America,,1989,2.134376768,0.253132323,57.00626789,590.5281167
North America,,1990,2.819686869,0.371794949,66.53731526,612.4451818
North America,,1991,2.983677778,0.480252873,70.36827563,617.2272699
North America,,1992,2.976689899,0.413897109,75.64593509,593.4140268
North America,,1993,3.096188889,0.481214524,78.24148435,628.119774
North America,,1994,3.545928283,0.508925425,78.30638277,607.4682215
North America,,1995,3.262215152,0.523313678,76.81738876,672.8782162
North America,,1996,3.334736364,0.553235954,78.53902995,733.4778323
North America,,1997,3.395247475,0.545643096,79.87154943,731.0148396
North America,,1998,3.133258586,0.541764609,80.74296554,677.5521434
North America,,1999,4.712331313,0.538605228,81.48087001,694.3182846
North America,,2000,5.932758586,0.541933707,81.85850952,662.5963083
North America,,2001,7.152384848,0.601930003,82.75008204,570.1963593
North America,,2002,10.88486869,0.63233444,87.90652127,632.3038082
North America,,2003,12.00947071,0.641443792,87.69914659,625.9625373
North America,,2004,15.25160707,0.721395596,89.01173328,626.1293987
North America,,2005,19.56145354,0.776374318,89.88983493,656.0929395
North America,,2006,29.35071414,0.85711634,89.50728264,668.8777747
North America,,2007,38.02311206,1.133357867,91.11012021,638.0051964
North America,,2008,59.96583737,1.687062564,89.4265981,667.7655011
North America,,2009,81.87046086,2.212260394,89.64898716,666.9424904
North America,,2010,105.5716323,3.298236421,92.80545386,645.8174774
North America,,2011,133.2273992,5.351504128,93.35586762,728.0894848
North America,,2012,157.2439426,9.987013756,94.71085627,686.2078517
North America,,2013,184.8650833,17.64449548,99.02340288,686.3600421
North America,,2014,202.7334502,31.55696162,101.002109,677.1447275
North America,,2015,228.3564836,42.56726263,101.1644967,659.5379254
North America,,2016,270.5966281,58.9441953,101.4105295,679.8934409
North America,,2017,299.0047726,82.82488995,101.3813468,723.2417154
North America,,2018,321.6788303,101.3422222,98.94620933,707.8789495
North America,,2019,354.8726162,125.1126051,96.90001643,676.9255854
North Macedonia,MKD,1990,0,0,0,0.491
North Macedonia,MKD,1991,0,0,0,0.848
North Macedonia,MKD,1992,0,0,0,0.848
North Macedonia,MKD,1993,0,0,0,0.522
North Macedonia,MKD,1994,0,0,0,0.695
North Macedonia,MKD,1995,0,0,0,0.801
North Macedonia,MKD,1996,0,0,0,0.85
North Macedonia,MKD,1997,0,0,0,0.9
North Macedonia,MKD,1998,0,0,0,1.083
North Macedonia,MKD,1999,0,0,0,1.389
North Macedonia,MKD,2000,0,0,0,1.17
North Macedonia,MKD,2001,0,0,0,0.626
North Macedonia,MKD,2002,0,0,0,0.757
North Macedonia,MKD,2003,0,0,0,1.374
North Macedonia,MKD,2004,0,0,0,1.482
North Macedonia,MKD,2005,0,0,0,1.492
North Macedonia,MKD,2006,0,0,0,1.65
North Macedonia,MKD,2007,0,0,0,1.01
North Macedonia,MKD,2008,0,0,0,0.84
North Macedonia,MKD,2009,0,0,0,1.27
North Macedonia,MKD,2010,0,0.000026,0,2.431
North Macedonia,MKD,2011,0,0.001173,0,1.433
North Macedonia,MKD,2012,0,0.002836,0,1.041
North Macedonia,MKD,2013,0,0.009051,0,1.583967
North Macedonia,MKD,2014,0.070633,0.014382,0,1.206651
North Macedonia,MKD,2015,0.120767,0.0226,0.020219,1.865193
North Macedonia,MKD,2016,0.109483,0.0237,0.036033,1.897345
North Macedonia,MKD,2017,0.11048,0.023751,0.051551,1.110279
North Macedonia,MKD,2018,0.097338,0.022788,0.05405,1.791368
North Macedonia,MKD,2019,0.101806,0.023227,0.055103,1.163674
Norway,NOR,1965,0,0,0,49.452
Norway,NOR,1966,0,0,0,48.744
Norway,NOR,1967,0,0,0,53.301
Norway,NOR,1968,0,0,0,60.205
Norway,NOR,1969,0,0,0,57.371
Norway,NOR,1970,0,0,0,57.808
Norway,NOR,1971,0,0,0,63.245
Norway,NOR,1972,0,0,0,67.417
Norway,NOR,1973,0,0,0,72.867
Norway,NOR,1974,0,0,0,76.597
Norway,NOR,1975,0,0,0,77.33
Norway,NOR,1976,0,0,0,81.933
Norway,NOR,1977,0,0,0,72.022
Norway,NOR,1978,0,0,0,80.706
Norway,NOR,1979,0,0,0,88.698
Norway,NOR,1980,0,0,0,83.613
Norway,NOR,1981,0,0,0,92.834
Norway,NOR,1982,0,0,0,92.499
Norway,NOR,1983,0,0,0,105.688
Norway,NOR,1984,0,0,0,105.903
Norway,NOR,1985,0,0,0.005,102.383
Norway,NOR,1986,0,0,0.026,96.201
Norway,NOR,1987,0,0,0.021,103.273
Norway,NOR,1988,0,0,0.027,108.857
Norway,NOR,1989,0,0,0.029,118.4
Norway,NOR,1990,0,0,0.213,121.145
Norway,NOR,1991,0,0,0.209,110.134
Norway,NOR,1992,0,0,0.227,116.671
Norway,NOR,1993,0,0,0.243,119.233
Norway,NOR,1994,0,0,0.27,111.643
Norway,NOR,1995,0,0,0.289,121.53
Norway,NOR,1996,0,0,0.303,103.862
Norway,NOR,1997,0,0,0.241,109.775
Norway,NOR,1998,0,0,0.27,115.703
Norway,NOR,1999,0.014276,0,0.273,121.452
Norway,NOR,2000,0.030199,0.0053,0.256,141.818
Norway,NOR,2001,0.028758,0.0053,0.255,120.463
Norway,NOR,2002,0.038903,0.0053,0.25,129.372
Norway,NOR,2003,0.219796,0.0062,0.33,105.48
Norway,NOR,2004,0.259519,0.0062,0.359,108.781
Norway,NOR,2005,0.50703,0.0062,0.333,135.688
Norway,NOR,2006,0.636,0.0071,0.388,119.369
Norway,NOR,2007,0.892,0.0071,0.386,133.656
Norway,NOR,2008,0.913,0.0074,0.397,139.044
Norway,NOR,2009,0.977,0.0077,0.227,125.283
Norway,NOR,2010,0.879,0.0081,0.344,116.75
Norway,NOR,2011,1.283,0.0085,0.339,120.291
Norway,NOR,2012,1.548,0.0089,0.326,141.738
Norway,NOR,2013,1.881,0.0098,0.396,128.154
Norway,NOR,2014,2.217,0.0116,0.258,135.439
Norway,NOR,2015,2.515,0.0134,0.256,137.302
Norway,NOR,2016,2.115742,0.0238,0.233,142.418
Norway,NOR,2017,2.854,0.040753574,0.21,141.955
Norway,NOR,2018,3.877,0.085157238,0.204168,138.991268
Norway,NOR,2019,5.537849363,0.112546993,0.260489732,125.2564892
Oman,OMN,1965,0,0,0,0
Oman,OMN,1966,0,0,0,0
Oman,OMN,1967,0,0,0,0
Oman,OMN,1968,0,0,0,0
Oman,OMN,1969,0,0,0,0
Oman,OMN,1970,0,0,0,0
Oman,OMN,1971,0,0,0,0
Oman,OMN,1972,0,0,0,0
Oman,OMN,1973,0,0,0,0
Oman,OMN,1974,0,0,0,0
Oman,OMN,1975,0,0,0,0
Oman,OMN,1976,0,0,0,0
Oman,OMN,1977,0,0,0,0
Oman,OMN,1978,0,0,0,0
Oman,OMN,1979,0,0,0,0
Oman,OMN,1980,0,0,0,0
Oman,OMN,1981,0,0,0,0
Oman,OMN,1982,0,0,0,0
Oman,OMN,1983,0,0,0,0
Oman,OMN,1984,0,0,0,0
Oman,OMN,1985,0,0,0,0
Oman,OMN,1986,0,0,0,0
Oman,OMN,1987,0,0,0,0
Oman,OMN,1988,0,0,0,0
Oman,OMN,1989,0,0,0,0
Oman,OMN,1990,0,0,0,0
Oman,OMN,1991,0,0,0,0
Oman,OMN,1992,0,0,0,0
Oman,OMN,1993,0,0,0,0
Oman,OMN,1994,0,0,0,0
Oman,OMN,1995,0,0,0,0
Oman,OMN,1996,0,0,0,0
Oman,OMN,1997,0,0,0,0
Oman,OMN,1998,0,0,0,0
Oman,OMN,1999,0,0,0,0
Oman,OMN,2000,0,0,0,0
Oman,OMN,2001,0,0,0,0
Oman,OMN,2002,0,0,0,0
Oman,OMN,2003,0,0,0,0
Oman,OMN,2004,0,0,0,0
Oman,OMN,2005,0,0,0,0
Oman,OMN,2006,0,0,0,0
Oman,OMN,2007,0,0,0,0
Oman,OMN,2008,0,0,0,0
Oman,OMN,2009,0,0,0,0
Oman,OMN,2010,0,0,0,0
Oman,OMN,2011,0,0,0,0
Oman,OMN,2012,0,0,0,0
Oman,OMN,2013,0,0.0012,0,0
Oman,OMN,2014,0,0.0012,0,0
Oman,OMN,2015,0,0.0037,0,0
Oman,OMN,2016,0,0.003719,0,0
Oman,OMN,2017,0,0.003719,0,0
Oman,OMN,2018,0,0.003755234,0,0
Oman,OMN,2019,0,0.003755234,0,0
Other Asia & Pacific,,1965,0,0,0,10.046
Other Asia & Pacific,,1966,0,0,0,10.029
Other Asia & Pacific,,1967,0,0,0,10.241
Other Asia & Pacific,,1968,0,0,0,10.258
Other Asia & Pacific,,1969,0,0,0,10.346
Other Asia & Pacific,,1970,0,0,0,10.377
Other Asia & Pacific,,1971,0,0,0,10.651
Other Asia & Pacific,,1972,0,0,0,11.061
Other Asia & Pacific,,1973,0,0,0,11.236
Other Asia & Pacific,,1974,0,0,0,11.518
Other Asia & Pacific,,1975,0,0,0,11.871
Other Asia & Pacific,,1976,0,0,0,12.33
Other Asia & Pacific,,1977,0,0,0,12.502
Other Asia & Pacific,,1978,0,0,0,12.893
Other Asia & Pacific,,1979,0,0,0,13.788
Other Asia & Pacific,,1980,0,0,0,13.90441553
Other Asia & Pacific,,1981,0,0,0,14.09603954
Other Asia & Pacific,,1982,0,0,0,14.59253263
Other Asia & Pacific,,1983,0,0,0,14.80302197
Other Asia & Pacific,,1984,0,0,0.001052632,15.20716868
Other Asia & Pacific,,1985,0,0,0,16.72101219
Other Asia & Pacific,,1986,0,0,0,17.78236804
Other Asia & Pacific,,1987,0,0,0,18.79691138
Other Asia & Pacific,,1988,0,0,0,20.78164987
Other Asia & Pacific,,1989,0,0,0,21.30950008
Other Asia & Pacific,,1990,0,0,0.045,22.26113639
Other Asia & Pacific,,1991,0,0,0.045,21.54928524
Other Asia & Pacific,,1992,0,0,0.02,20.64514487
Other Asia & Pacific,,1993,0,0,0.02,20.2229167
Other Asia & Pacific,,1994,0,0,0.02,21.36288125
Other Asia & Pacific,,1995,0,0,0.02,21.8245139
Other Asia & Pacific,,1996,0.001640218,0,0.02,20.84053048
Other Asia & Pacific,,1997,0.004917092,0.000002,0,18.53405831
Other Asia & Pacific,,1998,0.005854207,0.000012,0,18.51586125
Other Asia & Pacific,,1999,0.005816067,0.000009,0,19.7394497
Other Asia & Pacific,,2000,0.007372049,0.002766,0,21.54977239
Other Asia & Pacific,,2001,0.006910847,0.005155,0.020117021,22.63581057
Other Asia & Pacific,,2002,0.008239989,0.006067,0.025141427,23.0003369
Other Asia & Pacific,,2003,0.004802829,0.007737,0.033072426,24.23395931
