Entity,Code,Year,CoalProduction,OilProduction,GasProduction
World,OWID_WRL,1990,26331.77928,36726.77664,19707.56184
World,OWID_WRL,1991,25616.0843,36627.69476,19966.16075
World,OWID_WRL,1992,25568.82781,37157.97352,20019.33115
World,OWID_WRL,1993,24798.34166,37105.14916,20251.66893
World,OWID_WRL,1994,25365.38107,37619.20259,20543.31248
World,OWID_WRL,1995,26139.75178,38135.51164,20882.62613
World,OWID_WRL,1996,26495.76661,39151.23694,21889.22698
World,OWID_WRL,1997,26885.09455,40024.48597,21883.24339
World,OWID_WRL,1998,26401.4339,41036.28881,22456.76039
World,OWID_WRL,1999,26409.63494,40106.51036,23099.7502
World,OWID_WRL,2000,26799.90922,41932.28329,24010.06029
World,OWID_WRL,2001,27935.82921,41923.32421,24586.33346
World,OWID_WRL,2002,28273.81234,41412.10041,25151.15245
World,OWID_WRL,2003,30348.24404,43247.33399,26053.55275
World,OWID_WRL,2004,32977.24403,45408.12006,26905.28076
World,OWID_WRL,2005,35049.01503,45795.18562,27543.74824
World,OWID_WRL,2006,36838.64244,46208.78328,28481.60752
World,OWID_WRL,2007,38454.23058,46099.18867,29211.80031
World,OWID_WRL,2008,39709.05663,46580.97071,30293.24017
World,OWID_WRL,2009,39692.79389,45412.43594,29348.99769
World,OWID_WRL,2010,41895.82575,46326.75664,31461.97315
World,OWID_WRL,2011,44956.41857,46687.19794,32519.49895
World,OWID_WRL,2012,45472.17807,47988.46267,33189.09786
World,OWID_WRL,2013,46289.10617,48088.84508,33578.49927
World,OWID_WRL,2014,46126.10069,49204.02407,34259.12691
World,OWID_WRL,2015,44910.76335,50740.62945,35006.42975
World,OWID_WRL,2016,42583.89343,50926.10786,35403.60731
World,OWID_WRL,2017,43655.25974,51096.20678,36725.25031
World,OWID_WRL,2018,45850.43442,52329.58952,38575.07909
World,OWID_WRL,2019,46548.71583,52154.65143,39893.38222
World,OWID_WRL,1965,,18231.08186,
World,OWID_WRL,1966,,19796.81072,
World,OWID_WRL,1967,,21238.46271,
World,OWID_WRL,1968,,23170.03135,
World,OWID_WRL,1969,,24940.3333,
World,OWID_WRL,1970,,27433.8834,9760.999051
World,OWID_WRL,1971,,29000.7897,10439.40773
World,OWID_WRL,1972,,30649.97153,10954.33887
World,OWID_WRL,1973,,33445.12346,11481.32367
World,OWID_WRL,1974,,33519.67784,11721.79484
World,OWID_WRL,1975,,31837.76777,11751.88779
World,OWID_WRL,1976,,34590.73835,12258.08405
World,OWID_WRL,1977,,35798.86579,12774.95569
World,OWID_WRL,1978,,36124.16869,13208.08259
World,OWID_WRL,1979,,37653.04286,14098.87256
World,OWID_WRL,1980,,35949.58551,14284.37592
Yemen,YEM,1986,,5.563499345,0
Yemen,YEM,1987,,14.4650983,0
Yemen,YEM,1988,,94.83861075,0
Yemen,YEM,1989,,99.03028834,0
Yemen,YEM,1990,,101.2556881,0
Yemen,YEM,1991,,109.6009371,0
Yemen,YEM,1992,,101.4880442,0
Yemen,YEM,1993,,115.0808468,0
Yemen,YEM,1994,,190.6300279,0
Yemen,YEM,1995,,193.7374176,0
Yemen,YEM,1996,,196.7464324,0
Yemen,YEM,1997,,206.1437163,0
Yemen,YEM,1998,,209.3519958,0
Yemen,YEM,1999,,222.8923643,0
Yemen,YEM,2000,,243.5131957,0
Yemen,YEM,2001,,249.2625342,0
Yemen,YEM,2002,,250.6274694,0
Yemen,YEM,2003,,246.9152466,0
Yemen,YEM,2004,,232.3794604,0
Yemen,YEM,2005,,230.1086719,0
Yemen,YEM,2006,,211.0772827,0
Yemen,YEM,2007,,185.4387922,0
Yemen,YEM,2008,,172.0963111,0
Yemen,YEM,2009,,167.2141082,7.819006255
Yemen,YEM,2010,,166.202209,62.55305004
Yemen,YEM,2011,,118.2156264,94.23032538
Yemen,YEM,2012,,94.67651812,76.16906094
Yemen,YEM,2013,,105.0695027,103.5298328
Yemen,YEM,2014,,80.28643988,97.61682809
Yemen,YEM,2015,,30.32242267,28.56352285
Yemen,YEM,2016,,18.72979186,5.011254009
Yemen,YEM,2017,,34.36489712,6.013354811
Yemen,YEM,2018,,40.72877939,5.733478534
Yemen,YEM,2019,,49.06259541,5.779150345
Yemen,YEM,1970,,,0
Yemen,YEM,1971,,,0
Yemen,YEM,1972,,,0
Yemen,YEM,1973,,,0
Yemen,YEM,1974,,,0
Yemen,YEM,1975,,,0
Yemen,YEM,1976,,,0
Yemen,YEM,1977,,,0
Yemen,YEM,1978,,,0
Yemen,YEM,1979,,,0
Yemen,YEM,1980,,,0
Yemen,YEM,1981,,,0
Yemen,YEM,1982,,,0
Yemen,YEM,1983,,,0
Yemen,YEM,1984,,,0
Yemen,YEM,1985,,,0
Zimbabwe,ZWE,1981,21.5222161,,
Zimbabwe,ZWE,1982,20.7723131,,
Zimbabwe,ZWE,1983,24.9717699,,
Zimbabwe,ZWE,1984,23.3219833,,
Zimbabwe,ZWE,1985,23.3219833,,
Zimbabwe,ZWE,1986,30.3710715,,
Zimbabwe,ZWE,1987,36.2203149,,
Zimbabwe,ZWE,1988,38.0200821,,
Zimbabwe,ZWE,1989,38.3200433,,
Zimbabwe,ZWE,1990,41.244665,,
Zimbabwe,ZWE,1991,42.1445486,,
Zimbabwe,ZWE,1992,41.6196165,,
Zimbabwe,ZWE,1993,39.6698687,,
Zimbabwe,ZWE,1994,41.0196941,,
Zimbabwe,ZWE,1995,41.5446262,,
Zimbabwe,ZWE,1996,38.7699851,,
Zimbabwe,ZWE,1997,39.744859,,
Zimbabwe,ZWE,1998,41.0196941,,
Zimbabwe,ZWE,1999,37.3451694,,
Zimbabwe,ZWE,2000,33.0707223,,
Zimbabwe,ZWE,2001,33.83147639,,
Zimbabwe,ZWE,2002,29.53249247,,
Zimbabwe,ZWE,2003,21.17997537,,
Zimbabwe,ZWE,2004,28.47883376,,
Zimbabwe,ZWE,2005,25.2779253,,
Zimbabwe,ZWE,2006,15.8013186,,
Zimbabwe,ZWE,2007,15.59963968,,
Zimbabwe,ZWE,2008,11.31663619,,
Zimbabwe,ZWE,2009,12.50347767,,
Zimbabwe,ZWE,2010,20.00878436,,
Zimbabwe,ZWE,2011,19.21291981,,
Zimbabwe,ZWE,2012,11.95045421,,
Zimbabwe,ZWE,2013,23.35347922,,
Zimbabwe,ZWE,2014,43.36389087,,
Zimbabwe,ZWE,2015,32.51724139,,
Zimbabwe,ZWE,2016,20.26027183,,
Zimbabwe,ZWE,2017,21.95715984,,
Zimbabwe,ZWE,2018,26.90961674,,
Zimbabwe,ZWE,2019,17.48726099,,
